id,system,question,rag_answer,gt_reference_answer,gt_answer,prompt_tokens,completion_tokens,total_tokens,retrieve_time,llm_time,total_elapsed,hit_rate,multi_hit_rate,recall,mrr,rouge1_recall,rougeL_recall,bertscore_recall
243,hybrid_ref_topn_parentfirst,ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าสามารถส่งมอบทรัพย์สินของลูกค้าที่เหลืออยู่ให้แก่ลูกค้าได้หรือไม่อย่างไร หลังจากที่ตนได้ดำเนินการตามที่กฎหมายกำหนดแล้วในกรณีที่ศาลได้รับคำร้องขอให้ฟื้นฟูกิจการของลูกค้าหรือมีคำสั่งพิทักษ์ทรัพย์นั้น,ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าไม่สามารถส่งมอบทรัพย์สินของลูกค้าที่เหลืออยู่ให้แก่ลูกค้าได้ แต่ต้องส่งมอบทรัพย์สินดังกล่าวให้แก่บุคคลผู้มีอำนาจหน้าที่จัดการทรัพย์สินของลูกค้าตามกฎหมายว่าด้วยล้มละลาย ตามมาตรา 38 แห่งพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546,ไม่ได้ เนื่องจากผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าต้องส่งมอบทรัพย์สินที่เหลืออยู่ของลูกค้าให้แก่บุคคลที่มีอำนาจจัดการทรัพย์สินของลูกค้าตามกฎหมายว่าด้วยล้มละลายเท่านั้น,ไม่ได้ เนื่องจากผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าต้องส่งมอบทรัพย์สินที่เหลืออยู่ของลูกค้าให้แก่บุคคลที่มีอำนาจจัดการทรัพย์สินของลูกค้าตามกฎหมายว่าด้วยล้มละลายเท่านั้น    ตามพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 มาตรา 38 เมื่อผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าได้ดำเนินการตามที่กฎหมายกำหนดแล้วในกรณีที่ศาลได้รับคำร้องขอให้ฟื้นฟูกิจการของลูกค้าหรือมีคำสั่งพิทักษ์ทรัพย์ หากยังมีทรัพย์สินของลูกค้าเหลืออยู่ ให้ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าส่งมอบทรัพย์สินนั้นให้แก่ผู้ที่มีอำนาจจัดการทรัพย์สินของลูกค้าตามกฎหมายว่าด้วยล้มละลาย,2247,157,2404,4.585318299999926,3.723551100003533,8.30886940000346,1,1,1.0,0.5,0.0,0.0,0.936055064201355
244,hybrid_ref_topn_parentfirst,หากสำนักงาน ก.ล.ต. ดำเนินการโอนฐานะสัญญาซื้อขายล่วงหน้าและทรัพย์สินของลูกค้าไปให้ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้ารายอื่นดำเนินการแทนในระหว่างที่ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าใดไม่สามารถดำรงฐานะทางการเงินได้ โดยไม่ได้รับความยินยอมจากผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้า จะมีผลผูกพันหรือไม่,การดำเนินการโอนฐานะสัญญาซื้อขายล่วงหน้าและทรัพย์สินของลูกค้าไปให้ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้ารายอื่นดำเนินการแทนโดยสำนักงาน ก.ล.ต. ตามมาตรา 50 (2) แห่งพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 ถือว่ามีผลผูกพันตามกฎหมาย และไม่ตกอยู่ภายใต้บังคับมาตรา 237 มาตรา 349 และมาตรา 350 แห่งประมวลกฎหมายแพ่งและพาณิชย์ รวมทั้งไม่เป็นเหตุให้ผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้ารายเดิมสามารถยกข้อต่อสู้กับลูกค้าได้.,มีผลผูกพันผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าเสมือนหนึ่งผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้านั้นได้ดำเนินการดังกล่าวเองตามพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 มาตรา 52,"มีผลผูกพันผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าเสมือนหนึ่งผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้านั้นได้ดำเนินการดังกล่าวเองตามพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 มาตรา 52 

คำอธิบายเพิ่มเติม 

พระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 มาตรา 52 การดำเนินการของสำนักงาน ก.ล.ต. ตามมาตรา 50 หรือสำนักหักบัญชีสัญญาซื้อขายล่วงหน้าตามมาตรา 51 ให้มีผลผูกพันผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้าเสมือนหนึ่งผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้านั้นได้ดำเนินการดังกล่าวเอง และในกรณีที่มีค่าใช้จ่ายเกิดขึ้นให้จ่ายจากทรัพย์สินของผู้ประกอบธุรกิจสัญญาซื้อขายล่วงหน้านั้น",3572,238,3810,3.7987775999936275,5.799233100027777,9.598010700021405,1,0,0.6666666666666666,0.0,0.5,0.5,0.9009512662887573
245,hybrid_ref_topn_parentfirst,ผู้แจ้งข้อมูลเกี่ยวกับการกระทำความผิด ตามพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 ได้รับรางวัลหรือไม่,"ผู้แจ้งข้อมูลเกี่ยวกับการกระทำความผิดตามมาตรา 92, มาตรา 94, มาตรา 99 และมาตรา 100 ของพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 สามารถได้รับเงินสินบนไม่เกินร้อยละสามสิบของเงินค่าปรับที่ผู้กระทำความผิดชำระต่อศาล ตามมาตรา 152 แห่งพระราชบัญญัติดังกล่าว",ได้ โดยไม่เกินร้อยละ 30 ของเงินค่าปรับที่ผู้กระทำความผิดได้ชำระต่อศาล,"ได้ โดยไม่เกินร้อยละ 30 ของเงินค่าปรับที่ผู้กระทำความผิดได้ชำระต่อศาล 

คำอธิบายขยายความ : ตามพระราชบัญญัติสัญญาซื้อขายล่วงหน้า พ.ศ. 2546 มาตรา 152 ต้องเป็นการกระทำผิด ดังนี้ การกระทำความผิดตามมาตรา 92 มาตรา 94 มาตรา 99 และมาตรา 100 สัดส่วนเงินค่าปรับ ตามความสำคัญของข้อมูล ตามหลักเกณฑ์ที่คณะกรรมการ ก.ล.ต. ประกาศกำหนด คำสั่งของสำนักงาน ก.ล.ต. ให้ถือเป็นที่สุด",3283,136,3419,1.795175899984315,3.5728212000103667,5.367997099994682,1,1,1.0,1.0,0.0,0.0,0.8958166837692261
246,hybrid_ref_topn_parentfirst,รายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนมีผลใช้บังคับ หลังจากนั้นยังไงต่อ,หลังจากแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนมีผลใช้บังคับแล้ว ต้องเสนอขายโทเคนดิจิทัลผ่านผู้ให้บริการระบบเสนอขายโทเคนดิจิทัลที่ได้รับความเห็นชอบจากคณะกรรมการ ก.ล.ต. เท่านั้น ตามมาตรา 19 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561,ภายหลังจากวันที่แบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนมีผลใช้บังคับ ให้สำนักงาน ก.ล.ต. มีอำนาจดำเนินการ ดังต่อไปนี้ (1) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนเป็นเท็จ หรือขาดข้อความที่ควรต้องแจ้งในสาระสำคัญอันอาจทำให้ผู้ลงทุนเสียหาย ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวน และมีอำนาจสั่งเพิกถอนการอนุญาตนั้นได้ในทันที (2) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนคลาดเคลื่อนในสาระสำคัญ หรือมีเหตุการณ์ที่มีผลให้ข้อมูลในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนเปลี่ยนแปลงไปในสาระสำคัญ ทั้งนี้ อาจมีผลกระทบต่อการตัดสินใจในการลงทุนของผู้ลงทุน ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนเป็นการชั่วคราว จนกว่าจะได้มีการดำเนินการแก้ไขข้อมูลให้ถูกต้องและดำเนินการอื่นใดตามที่สำนักงาน ก.ล.ต. กำหนดเพื่อให้ประชาชนได้ทราบถึงการแก้ไขข้อมูลดังกล่าว และหากไม่ดำเนินการตามที่กำหนด ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งเพิกถอนการอนุญาตนั้นได้ (3) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนคลาดเคลื่อนในลักษณะอื่นที่มิใช่กรณีตาม (1) หรือ (2) ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งให้ผู้เสนอขายโทเคนดิจิทัลที่ยื่นแบบดังกล่าวแก้ไขข้อมูลให้ถูกต้อง และหากไม่แก้ไขข้อมูลให้ถูกต้อง ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนเป็นการชั่วคราว จนกว่าจะได้มีการดำเนินการแก้ไขข้อมูลให้ถูกต้อง การสั่งการของสำนักงาน ก.ล.ต. ตามวรรคหนึ่ง ไม่กระทบถึงการดำเนินการใด ๆ ของผู้เสนอขายโทเคนดิจิทัลก่อนที่จะมีการสั่งการดังกล่าว และไม่กระทบถึงสิทธิในการเรียกร้องค่าเสียหายของบุคคลตามที่บัญญัติไว้ในมาตรา 23,ภายหลังจากวันที่แบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนมีผลใช้บังคับ ให้สำนักงาน ก.ล.ต. มีอำนาจดำเนินการ ดังต่อไปนี้ (1) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนเป็นเท็จ หรือขาดข้อความที่ควรต้องแจ้งในสาระสำคัญอันอาจทำให้ผู้ลงทุนเสียหาย ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวน และมีอำนาจสั่งเพิกถอนการอนุญาตนั้นได้ในทันที (2) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนคลาดเคลื่อนในสาระสำคัญ หรือมีเหตุการณ์ที่มีผลให้ข้อมูลในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนเปลี่ยนแปลงไปในสาระสำคัญ ทั้งนี้ อาจมีผลกระทบต่อการตัดสินใจในการลงทุนของผู้ลงทุน ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนเป็นการชั่วคราว จนกว่าจะได้มีการดำเนินการแก้ไขข้อมูลให้ถูกต้องและดำเนินการอื่นใดตามที่สำนักงาน ก.ล.ต. กำหนดเพื่อให้ประชาชนได้ทราบถึงการแก้ไขข้อมูลดังกล่าว และหากไม่ดำเนินการตามที่กำหนด ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งเพิกถอนการอนุญาตนั้นได้ (3) ในกรณีที่สำนักงาน ก.ล.ต. ตรวจพบว่าข้อความหรือรายการในแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและหนังสือชี้ชวนคลาดเคลื่อนในลักษณะอื่นที่มิใช่กรณีตาม (1) หรือ (2) ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งให้ผู้เสนอขายโทเคนดิจิทัลที่ยื่นแบบดังกล่าวแก้ไขข้อมูลให้ถูกต้อง และหากไม่แก้ไขข้อมูลให้ถูกต้อง ให้สำนักงาน ก.ล.ต. มีอำนาจสั่งระงับการมีผลใช้บังคับของแบบแสดงรายการข้อมูลการเสนอขายโทเคนดิจิทัลและร่างหนังสือชี้ชวนเป็นการชั่วคราว จนกว่าจะได้มีการดำเนินการแก้ไขข้อมูลให้ถูกต้อง การสั่งการของสำนักงาน ก.ล.ต. ตามวรรคหนึ่ง ไม่กระทบถึงการดำเนินการใด ๆ ของผู้เสนอขายโทเคนดิจิทัลก่อนที่จะมีการสั่งการดังกล่าว และไม่กระทบถึงสิทธิในการเรียกร้องค่าเสียหายของบุคคลตามที่บัญญัติไว้ในมาตรา 23,1301,147,1448,2.2547875000163913,3.5640011000214145,5.818788600037806,0,0,0.0,0.0,0.0,0.0,0.7563661336898804
247,hybrid_ref_topn_parentfirst,หากกรรมการทุจริตก่อให้เกิดความเสียหายในทรัพย์สินของนิติบุคคลจะมีโทษอย่างไร,หากกรรมการทุจริตก่อให้เกิดความเสียหายในทรัพย์สินของนิติบุคคล ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงสิบปี และปรับตั้งแต่ห้าแสนบาทถึงหนึ่งล้านบาท ตามมาตรา 307 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 และมาตรา 83 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 ซึ่งมีบทบัญญัติใกล้เคียงกันและใช้บังคับกับกรรมการของนิติบุคคลที่เกี่ยวข้องกับธุรกิจสินทรัพย์ดิจิทัล.,"ระวางโทษจำคุกตั้งแต่ 5 ปี ถึง 10 ปี และปรับ 500,000 บาท ถึง 1,000,000 บาท","ต้องเป็นกรรมการที่มีหน้าที่จัดการทรัพย์สินของนิติบุคคล หรือทรัพย์สินที่นิติบุคคลเป็นเจ้าของรวม ได้กระทำผิดหน้าที่โดยทุจริต ทำให้เกิดความเสียหายแก่ประโยชน์ในทรัพย์สินของนิติบุคคล =>ระวางโทษจำคุกตั้งแต่ 5 ปี ถึง 10 ปี และปรับ 500,000 บาท ถึง 1,000,000 บาท  พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 83 กรรมการ ผู้จัดการ หรือบุคคลใดซึ่งรับผิดชอบในการดำเนินงานของนิติบุคคลใดตามมาตรา 89 ซึ่งได้รับมอบหมายให้จัดการทรัพย์สินของนิติบุคคลหรือทรัพย์สินที่นิติบุคคลดังกล่าวเป็นเจ้าของรวมอยู่ด้วย กระทำผิดหน้าที่ของตนด้วยประการใด ๆ โดยทุจริตจนเป็นเหตุให้เกิดความเสียหายแก่ประโยชน์ในลักษณะที่เป็นทรัพย์สินของนิติบุคคลนั้น ต้องระวางโทษจำคุกตั้งแต่ 5-10ปี และปรับตั้งแต่ 500,000-1,000,000บาท",1609,235,1844,1.7864564000046812,6.092936700035352,7.8793931000400335,1,1,1.0,0.5,0.0,0.0,0.9114893078804016
248,hybrid_ref_topn_parentfirst,กรรมการของบริษัทแสวงหาประโยชน์ที่ไม่ควรได้โดยชอบด้วยกฎหมายเพื่อตนเองแล้วเสียหายแก่บริษัท มีโทษอย่างไร,กรรมการของบริษัทที่กระทำหรือไม่กระทำเพื่อแสวงหาประโยชน์ที่มิควรได้โดยชอบด้วยกฎหมายเพื่อตนเองหรือผู้อื่นอันเป็นการเสียหายแก่นิติบุคคล ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงสิบปี และปรับตั้งแต่ห้าแสนบาทถึงหนึ่งล้านบาท ตามมาตรา 311 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535.,ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงสิบปี และปรับตั้งแต่ห้าแสนบาทถึงหนึ่งล้านบาท,กรรมการ ผู้จัดการ หรือบุคคลใดซึ่งรับผิดชอบในการดำเนินงานของนิติบุคคลใดตามมาตรา 89 กระทำการหรือไม่กระทำการเพื่อแสวงหาประโยชน์ที่มิควรได้โดยชอบด้วยกฎหมายเพื่อตนเองหรือผู้อื่นอันเป็นการเสียหายแก่นิติบุคคลนั้น ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงสิบปี และปรับตั้งแต่ห้าแสนบาทถึงหนึ่งล้านบาท,1458,161,1619,1.4160640999907628,3.5597616999875754,4.975825799978338,1,1,1.0,0.5,0.0,0.0,0.9288288354873657
249,hybrid_ref_topn_parentfirst,ถ้ามีผู้ประกอบธุรกิจสินทรัพย์ดิจิทัลให้บริการกับผู้กระทำความผิด โดยรู้หรือควรรู้ว่ามีการกำหนดมาตรการลงโทษทางแพ่งตามบันทึกการยินยอม มีโทษอย่างไร,ผู้ประกอบธุรกิจสินทรัพย์ดิจิทัลที่ให้บริการแก่ผู้กระทำผิดโดยรู้หรือควรรู้ว่ามีการกำหนดมาตรการลงโทษทางแพ่งตามบันทึกการยินยอม ต้องระวางโทษปรับไม่เกินสามแสนบาท ตามมาตรา 81 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561,ต้องระวางโทษปรับไม่เกินสามแสนบาท,ต้องระวางโทษปรับไม่เกินสามแสนบาท,1269,125,1394,1.5160812999820337,3.3171743000275455,4.833255600009579,1,1,1.0,1.0,0.0,0.0,0.8550208806991577
250,hybrid_ref_topn_parentfirst,ทำธุรกิจประกอบสินทรัพย์ดิจิทัลโดยไม่จดทะเบียนได้ไหม,ไม่ได้ ตามมาตรา 26 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 ผู้ประกอบธุรกิจสินทรัพย์ดิจิทัลต้องได้รับอนุญาตจากรัฐมนตรีตามข้อเสนอแนะของคณะกรรมการ ก.ล.ต. หากประกอบธุรกิจโดยมิได้รับอนุญาตนั้น ต้องระวางโทษจำคุกตั้งแต่สองปีถึงห้าปี และปรับตั้งแต่สองแสนบาทถึงห้าแสนบาท และปรับเพิ่มอีกไม่เกินวันละหนึ่งหมื่นบาทตลอดเวลาที่ยังฝ่าฝืนอยู่ ตามมาตรา 66 แห่งพระราชกำหนดฯ,ไม่ได้,ไม่ได้ ถ้าประกอบธุรกิจสินทรัพย์ดิจิทัลโดยมิได้รับอนุญาตตามกฎหมาย ต้องระวางโทษจำคุกตั้งแต่สองปีถึงห้าปี และปรับตั้งแต่สองแสนบาทถึงห้าแสนบาท และปรับอีกไม่เกินวันละหนึ่งหมื่นบาทตลอดเวลาที่ยังฝ่าฝืนอยู่ คำอธิบายขยายความ: พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 66 ผู้ใดประกอบธุรกิจสินทรัพย์ดิจิทัลโดยมิได้รับอนุญาตตามมาตรา 26 ต้องระวางโทษจำคุกตั้งแต่สองปีถึงห้าปี และปรับตั้งแต่สองแสนบาทถึงห้าแสนบาท และปรับอีกไม่เกินวันละหนึ่งหมื่นบาทตลอดเวลาที่ยังฝ่าฝืนอยู่,1541,214,1755,2.1555551000055857,5.178900900005829,7.334456000011414,1,1,1.0,1.0,0.0,0.0,0.966057300567627
251,hybrid_ref_topn_parentfirst,ผู้ฝ่าฝืนหรือไม่ปฏิบัติตามคำพิพากษาหรือคำสั่งของศาลตามพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัลต้องได้รับโทษอย่างไร,ไม่พบข้อมูลที่ตรงกับคำถามในฐานข้อมูลกฎหมายที่มีอยู่,ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินสามแสนบาท หรือทั้งจำทั้งปรับ,ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินสามแสนบาท หรือทั้งจำทั้งปรับ ตามพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 80 ผู้ใดฝ่าฝืนหรือไม่ปฏิบัติตามคำพิพากษาหรือคำสั่งของศาลที่กำหนดมาตรการลงโทษตามมาตรา 74 (2) หรือ (3) หรือมาตรา 98 (3) หรือ (4) ต้องระวางโทษจำคุกไม่เกินหกเดือน หรือปรับไม่เกินสามแสนบาท หรือทั้งจำทั้งปรับ,1555,24,1579,1.8818621000391431,0.7912499000085518,2.673112000047695,0,0,0.0,0.0,0.0,0.0,0.6171770095825195
252,hybrid_ref_topn_parentfirst,นำกฎหมายหลักทรัพย์เเละตลาดหลักทรัพย์มาใช้บังคับในการเสนอขายโทเคนดิจิทัลได้หรือไม่,ได้ ตามมาตรา 23 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 ให้นำความในมาตรา 82 ถึงมาตรา 86 และมาตรา 89/20 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 มาใช้บังคับกับการเสนอขายโทเคนดิจิทัลโดยอนุโลม,ได้ พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 23 ให้นำความในมาตรา 82 มาตรา 83 มาตรา 84 มาตรา 85 และมาตรา 86 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 และมาตรา 89/20 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ (ฉบับที่ 4) พ.ศ. 2551 มาใช้บังคับกับการเสนอขายโทเคนดิจิทัลโดยอนุโลม,ได้ พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 23 ให้นำความในมาตรา 82 มาตรา 83 มาตรา 84 มาตรา 85 และมาตรา 86 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 และมาตรา 89/20 แห่งพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ พ.ศ. 2535 ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติหลักทรัพย์และตลาดหลักทรัพย์ (ฉบับที่ 4) พ.ศ. 2551 มาใช้บังคับกับการเสนอขายโทเคนดิจิทัลโดยอนุโลม,3102,135,3237,2.0687247999594547,3.50726990000112,5.5759946999605745,1,1,1.0,1.0,0.5384615384615384,0.46153846153846156,0.9434500336647034
253,hybrid_ref_topn_parentfirst,บุคคลใดที่เบียดบังเอาทรัพย์สินเป็นของตนหรือบุคคลที่สามโดยทุจริต ตามกฎหมายว่าด้วยการประกอบธุรกิจสินทรัพย์ดิจิทัล จะได้รับโทษอย่างไร,ตามพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 84 บุคคลที่เป็นกรรมการ ผู้จัดการ หรือบุคคลใดซึ่งรับผิดชอบในการดำเนินงานของนิติบุคคลตามมาตรา 89 ที่ครอบครองทรัพย์สินของนิติบุคคลนั้นโดยทุจริตเพื่อเบียดบังเอาเป็นของตนหรือบุคคลที่สาม ต้องระวางโทษจำคุกตั้งแต่ห้าปีถึงสิบปี และปรับตั้งแต่ห้าแสนบาทถึงหนึ่งล้านบาท,"ต้องระวางโทษจำคุกตั้งแต่ 5 - 10 ปี และปรับตั้งแต่ 500,000 - 1,000,000 บาท","บุคคล ดังนี้ 1 กรรมการ หรือ 2 ผู้จัดการ หรือ 3 บุคคลใดซึ่งรับผิดชอบในการดำเนินงานของนิติบุคคลใดตามมาตรา 89 พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 ครอบครองทรัพย์สินซึ่งเป็นของนิติบุคคล หรือซึ่งนิติบุคคลดังกล่าวเป็นเจ้าของรวมอยู่ด้วย   พระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 84 มีโทษ ดังนี้ ต้องระวางโทษจำคุกตั้งแต่ 5 - 10 ปี และปรับตั้งแต่ 500,000 - 1,000,000 บาท",1546,192,1738,1.927050700003747,6.7081680000410415,8.635218700044788,1,1,1.0,1.0,0.0,0.0,0.9377428293228149
254,hybrid_ref_topn_parentfirst,บุคคลที่ได้แจ้งหรือเผยแพร่ข้อความเท็จเกี่ยวกับฐานะทางการเงิน ผลการดําเนินงาน หรือข้อมูลอื่นที่เกี่ยวกับผู้เสนอขายโทเคนดิจิทัล ซึ่งทําให้มีผลกระทบต่อการตัดสินใจลงทุนในสินทรัพย์ดิจิทัล มีความผิดและต้องรับโทษอย่างไรบ้าง,บุคคลที่แจ้งหรือเผยแพร่ข้อความเท็จเกี่ยวกับฐานะทางการเงิน ผลการดำเนินงาน หรือข้อมูลอื่นที่เกี่ยวกับผู้เสนอขายโทเคนดิจิทัล ซึ่งอาจก่อให้เกิดความสำคัญผิดในสาระสำคัญและทำให้มีผลกระทบต่อการตัดสินใจลงทุนในสินทรัพย์ดิจิทัล ถือว่ามีความผิดตามมาตรา 40 แห่งพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 และต้องระวางโทษจำคุกไม่เกินสามปี หรือปรับไม่เกินหกหมื่นบาท หรือทั้งจำทั้งปรับ,"ต้องรับโทษจำคุกไม่เกิน 2 ปี หรือปรับตั้งแต่ 500,000 บาทถึง 2,000,000 บาท หรือทั้งจำทั้งปรับ","ต้องรับโทษจำคุกไม่เกิน 2 ปี หรือปรับตั้งแต่ 500,000 บาทถึง 2,000,000 บาท หรือทั้งจำทั้งปรับ   ตามพระราชกำหนดการประกอบธุรกิจสินทรัพย์ดิจิทัล พ.ศ. 2561 มาตรา 70 บุคคลที่บอกกล่าว เผยแพร่ หรือให้คํารับรองข้อความที่เป็นเท็จหรือข้อความที่อาจก่อให้เกิดความสําคัญผิดในสาระสําคัญเกี่ยวกับฐานะทางการเงิน ผลการดําเนินงาน หรือข้อมูลอื่นที่เกี่ยวกับผู้เสนอขายโทเคนดิจิทัล ลักษณะหรือสาระสําคัญของโทเคนดิจิทัล หรือราคาซื้อขายสินทรัพย์ดิจิทัล โดยน่าจะส่งผลกระทบต่อราคาสินทรัพย์ดิจิทัลหรือการตัดสินใจลงทุนในสินทรัพย์ดิจิทัล ต้องรับโทษจำคุกไม่เกิน 2 ปี หรือปรับตั้งแต่ 500,000 บาทถึง 2,000,000 บาท หรือทั้งจำทั้งปรับ",1255,218,1473,1.9586695000180043,5.3328202000120655,7.29148970003007,1,0,0.16666666666666666,0.0,0.0,0.0,0.9268909692764282
